num_uavs,num_requests,area_size,num_locations,vnfs_per_request,time_slots,seed,milp_success,milp_serviced,milp_reward,milp_runtime,milp_status,mpoploc_success,mpoploc_serviced,mpoploc_reward,mpoploc_runtime,mpoploc_status,random_success,random_serviced,random_reward,random_runtime,random_status,serviced_diff,reward_diff,runtime_ratio,milp_vs_random_serviced_diff,mpoploc_vs_random_serviced_diff,milp_vs_random_reward_diff,mpoploc_vs_random_reward_diff,random_vs_milp_runtime_ratio,random_vs_mpoploc_runtime_ratio,test_case_id,run_id
8,40,2500,10,2,4,0,True,34.3,35000,181.3130774,optimal,1.0,13.85,13850.0,0.036082541942596434,avg_20_runs,1.0,10.7,10700.0,0.02273768186569214,avg_20_runs,21.15,21150.0,0.00019900683646218028,24.3,3.1500000000000004,24300.0,3150.0,0.00012540563643696745,0.6301574290931449,0,0
8,45,2500,10,2,4,1000,True,38.9,40000,181.3638566,optimal,1.0,18.4,18400.0,0.03869339227676392,avg_20_runs,1.0,13.65,13650.0,0.02312285900115967,avg_20_runs,21.6,21600.0,0.00021334676601028962,26.35,4.749999999999998,26350.0,4750.0,0.00012749430583711832,0.5975919308332489,1,0
8,50,2500,10,2,4,2000,True,41.3,32000,181.4574485,optimal,1.0,16.75,16750.0,0.04504375457763672,avg_20_runs,1.0,13.45,13450.0,0.026214420795440674,avg_20_runs,25.25,15250.0,0.00024823315300631887,28.55,3.3000000000000007,18550.0,3300.0,0.00014446593960258774,0.5819768143496542,2,0
8,55,2500,10,2,4,3000,True,43.4,37000,181.5624361,optimal,1.0,16.1,16100.0,0.049110937118530276,avg_20_runs,1.0,11.55,11550.0,0.0313429594039917,avg_20_runs,28.9,20900.0,0.0002704906266595873,33.45,4.550000000000001,25450.0,4550.0,0.0001726290970601914,0.6382073168008342,3,0
8,60,2500,10,2,4,4000,True,45.4,48000,181.6457946,optimal,1.0,17.05,17050.0,0.05322648286819458,avg_20_runs,1.0,13.2,13200.0,0.03269051313400269,avg_20_runs,30.95,30950.0,0.0002930234800392928,34.8,3.8500000000000014,34800.0,3850.0,0.0001799684556749033,0.6141775930405664,4,0
8,65,2500,10,2,4,5000,True,46.2,47000,181.774575,optimal,1.0,21.05,21050.0,0.056030988693237305,avg_20_runs,1.0,13.3,13300.0,0.03328803777694702,avg_20_runs,25.95,25950.0,0.00030824436637102466,33.7,7.75,33700.0,7750.0,0.00018312812876579147,0.5941004889132849,5,0
8,70,2500,10,2,4,6000,True,47,46000,181.8602982,optimal,1.0,19.95,19950.0,0.06072695255279541,avg_20_runs,1.0,13.8,13800.0,0.03505839109420776,avg_20_runs,27.05,26050.0,0.0003339208895721222,33.2,6.149999999999999,32200.0,6150.0,0.0001927764962512734,0.5773118791648296,6,0
8,75,2500,10,2,4,7000,True,47.6,47000,181.9284897,optimal,1.0,21.2,21200.0,0.06551660299301147,avg_20_runs,1.0,13.6,13600.0,0.040783250331878663,avg_20_runs,25.8,25800.0,0.0003601228323340029,33.4,7.6,33400.0,7600.0,0.00022417187324058055,0.6224872546616761,7,0
8,80,2500,10,2,4,8000,True,48,5000,182.0631421,optimal,1.0,19.6,19600.0,0.07061986923217774,avg_20_runs,1.0,13.95,13950.0,0.04078729152679443,avg_20_runs,28.4,-14600.0,0.00038788668819847715,34.05,5.650000000000002,-8950.0,5650.0,0.00022402827423681178,0.5775611307449126,8,0
