num_uavs,num_requests,area_size,num_locations,vnfs_per_request,time_slots,seed,milp_success,milp_serviced,milp_reward,milp_runtime,milp_status,mpoploc_success,mpoploc_serviced,mpoploc_reward,mpoploc_runtime,mpoploc_status,random_success,random_serviced,random_reward,random_runtime,random_status,serviced_diff,reward_diff,runtime_ratio,milp_vs_random_serviced_diff,mpoploc_vs_random_serviced_diff,milp_vs_random_reward_diff,mpoploc_vs_random_reward_diff,random_vs_milp_runtime_ratio,random_vs_mpoploc_runtime_ratio,test_case_id,run_id
8,40,1000,10,2,4,0,True,40,40000.0,42.31077790260315,optimal,1.0,36.55,36550.0,0.031916344165802,avg_20_runs,1.0,16.0,16000.0,0.015565276145935059,avg_20_runs,3.450000000000003,3450.0,0.0007543313015721785,24.0,20.549999999999997,24000.0,20550.0,0.0003678796967941687,0.4876898201459136,0,0
8,40,1500,10,2,4,1000,True,40,40000.0,70.89972877502441,optimal,1.0,33.8,33800.0,0.03267850875854492,avg_20_runs,1.0,15.6,15600.0,0.01663627624511719,avg_20_runs,6.200000000000003,6200.0,0.0004609116187487654,24.4,18.199999999999996,24400.0,18200.0,0.0002346451323940408,0.509089211139938,1,0
8,40,2000,10,2,4,2000,True,40,40000.0,64.74391555786133,optimal,1.0,25.55,25550.0,0.03236907720565796,avg_20_runs,1.0,14.9,14900.0,0.01748220920562744,avg_20_runs,14.45,14450.0,0.0004999555082010736,25.1,10.65,25100.0,10650.0,0.00027002088234845287,0.540089823832594,2,0
8,40,2500,10,2,4,3000,True,36.7,37000.0,121.27090525627136,optimal,1.0,13.15,13150.0,0.03747788667678833,avg_20_runs,1.0,10.35,10350.0,0.023710346221923827,avg_20_runs,21.85,23850.0,0.00030904268915606375,24.65,2.8000000000000007,26650.0,2800.0,0.0001955155374804764,0.6326489651458567,3,0
8,40,3000,10,2,4,4000,True,31.3,30000.0,110.86934232711792,optimal,1.0,5.85,5850.0,0.040646159648895265,avg_20_runs,1.0,5.9,5900.0,0.027437424659729003,avg_20_runs,24.15,24150.0,0.00036661315739539187,24.1,-0.05000000000000071,24100.0,-50.0,0.00024747530817649657,0.6750311689157265,4,0
8,40,3500,10,2,4,5000,True,24.5,13000.0,121.23569798469543,optimal,1.0,3.7,3700.0,0.046856367588043214,avg_20_runs,1.0,3.6,3600.0,0.02973165512084961,avg_20_runs,20.3,9300.0,0.0003864898570877884,20.4,0.10000000000000009,9400.0,100.0,0.00024523845381418003,0.6345275285153884,5,0
8,40,4000,10,2,4,6000,True,17,3000.0,11.351030588150024,optimal,1.0,2.15,2150.0,0.041441690921783444,avg_20_runs,1.0,2.15,2150.0,0.028975307941436768,avg_20_runs,14.85,850.0,0.0036509187954304996,14.85,0.0,850.0,0.0,0.002552658784276884,0.6991825694594466,6,0
