num_uavs,num_requests,area_size,num_locations,vnfs_per_request,time_slots,seed,milp_success,milp_serviced,milp_reward,milp_runtime,milp_status,mpoploc_success,mpoploc_serviced,mpoploc_reward,mpoploc_runtime,mpoploc_status,random_success,random_serviced,random_reward,random_runtime,random_status,serviced_diff,reward_diff,runtime_ratio,milp_vs_random_serviced_diff,mpoploc_vs_random_serviced_diff,milp_vs_random_reward_diff,mpoploc_vs_random_reward_diff,random_vs_milp_runtime_ratio,random_vs_mpoploc_runtime_ratio,test_case_id,run_id
8,40,1000,10,2,4,0,True,40,40000.0,42.31077790260315,optimal,True,39,39000.0,0.029666662216186523,completed,True,16,16000.0,0.01515650749206543,completed,1,1000.0,0.0007011608787831173,24,23,24000.0,23000.0,0.0003582185968538511,0.5108935876108044,0,0
8,40,1500,10,2,4,1000,True,40,40000.0,70.89972877502441,optimal,True,39,39000.0,0.03652238845825195,completed,True,16,16000.0,0.016300201416015625,completed,1,1000.0,0.0005151273367228671,24,23,24000.0,23000.0,0.0002299049897318879,0.44630710378232996,1,0
8,40,2000,10,2,4,2000,True,40,40000.0,64.74391555786133,optimal,True,35,27000.0,0.02908492088317871,completed,True,16,16000.0,0.014832258224487305,completed,13,13000.0,0.0004492301806674892,24,11,24000.0,11000.0,0.00022909115237603736,0.5099638497921978,2,0
8,40,2500,10,2,4,3000,True,35,37000.0,121.27090525627136,optimal,True,30,26000.0,0.030433177947998047,completed,True,15,15000.0,0.01944732666015625,completed,11,11000.0,0.0002509520142831146,22,11,22000.0,11000.0,0.00016036267412253491,0.6390172821710042,3,0
8,40,3000,10,2,4,4000,True,30,30000.0,110.86934232711792,optimal,True,23,16000.0,0.035524845123291016,completed,True,14,14000.0,0.021042585372924805,completed,14,14000.0,0.0003204208158687875,16,2,16000.0,2000.0,0.0001897962496326446,0.5923343310828043,4,0
8,40,3500,10,2,4,5000,True,24,13000.0,121.23569798469543,optimal,True,15,9000.0,0.03728961944580078,completed,True,9,9000.0,0.026803255081176758,completed,4,4000.0,0.0003075795336329746,4,0,4000.0,0.0,0.00022108385175924298,0.7187859645533362,5,0
8,40,4000,10,2,4,6000,True,17,3000.0,11.351030588150024,optimal,True,6,1000.0,0.04036283493041992,completed,True,4,1000.0,0.0301055908203125,completed,2,2000.0,0.003555874034253501,2,0,2000.0,0.0,0.002652234137377923,0.7458740416080901,6,0
